Timestamp_Sec, Timestamp_Nsec, Formatted_Time, Radar_Epoch_Time, Obj_ID, Dist_X, Dist_Y, RCS, Range, Vectorsize, Dynamicproperty, Orientation, Objectsize, objectscore
1207,367164660,2024-02-02 11:52:15.367164660,1706854935367164660,1,5.73138,-0.0915555,-8.72524,5.73211,2,1,0,0.950752,1
1207,367164660,2024-02-02 11:52:15.367164660,1706854935367164660,1,5.73138,-0.0915555,-8.72524,5.73211,3,1,0,0.998963,1
1207,441722400,2024-02-02 11:52:15.441722400,1706854935441722400,1,5.71307,-0.0732444,-9.15555,5.71353,1,1,0,0.997438,1
1207,441722400,2024-02-02 11:52:15.441722400,1706854935441722400,1,5.71307,-0.0732444,-9.15555,5.71353,2,1,0,0.995915,1
1207,441722400,2024-02-02 11:52:15.441722400,1706854935441722400,1,5.71307,-0.0732444,-9.15555,5.71353,3,1,0,0.0866183,1
1207,441722400,2024-02-02 11:52:15.441722400,1706854935441722400,1,5.71307,-0.0732444,-9.15555,5.71353,4,1,0,0.0456422,1
1207,441722400,2024-02-02 11:52:15.441722400,1706854935441722400,1,5.71307,-0.0732444,-9.15555,5.71353,5,1,0,0.033348,1
1207,517449000,2024-02-02 11:52:15.517449000,1706854935517449000,1,5.6856,-0.0824,-9.53398,5.6862,1,1,0,0.956706,1
1207,517449000,2024-02-02 11:52:15.517449000,1706854935517449000,1,5.6856,-0.0824,-9.53398,5.6862,2,1,0,0.997437,1
1207,591111600,2024-02-02 11:52:15.591111600,1706854935591111600,1,5.64898,-0.0640889,-9.7293,5.64934,1,1,0,0.973073,1
1207,591111600,2024-02-02 11:52:15.591111600,1706854935591111600,1,5.64898,-0.0640889,-9.7293,5.64934,2,1,0,0.0810789,1
1207,591111600,2024-02-02 11:52:15.591111600,1706854935591111600,1,5.64898,-0.0640889,-9.7293,5.64934,3,1,0,0.997438,1
1207,664217480,2024-02-02 11:52:15.664217480,1706854935664217480,1,5.63066,-0.0824,-10.6754,5.63127,1,1,0,0.93874,1
1207,664217480,2024-02-02 11:52:15.664217480,1706854935664217480,1,5.63066,-0.0824,-10.6754,5.63127,2,1,0,0.997438,1
1207,739973460,2024-02-02 11:52:15.739973460,1706854935739973460,1,5.6032,-0.0824,-10.9684,5.6038,1,1,0,0.897712,1
1207,739973460,2024-02-02 11:52:15.739973460,1706854935739973460,1,5.6032,-0.0824,-10.9684,5.6038,2,1,0,0.0891889,1
1207,739973460,2024-02-02 11:52:15.739973460,1706854935739973460,1,5.6032,-0.0824,-10.9684,5.6038,3,1,0,0.997437,1
1207,739973460,2024-02-02 11:52:15.739973460,1706854935739973460,1,5.6032,-0.0824,-10.9684,5.6038,4,1,0,0.21605,1
1207,812943020,2024-02-02 11:52:15.812943020,1706854935812943020,1,5.59404,-0.109867,-11.2186,5.59512,1,1,0,0.953276,1
1207,812943020,2024-02-02 11:52:15.812943020,1706854935812943020,1,5.59404,-0.109867,-11.2186,5.59512,2,1,0,0.998963,1
1207,812943020,2024-02-02 11:52:15.812943020,1706854935812943020,1,5.59404,-0.109867,-11.2186,5.59512,3,1,0,0.0690152,1
1207,893315300,2024-02-02 11:52:16.893315300,1706854936893315300,1,5.63066,-0.119022,-11.066,5.63192,1,1,0,0.997437,1
1207,893315300,2024-02-02 11:52:16.893315300,1706854936893315300,1,5.63066,-0.119022,-11.066,5.63192,2,1,0,0.0884345,1
1207,893315300,2024-02-02 11:52:16.893315300,1706854936893315300,1,5.63066,-0.119022,-11.066,5.63192,3,1,0,0.997438,1
1207,893315300,2024-02-02 11:52:16.893315300,1706854936893315300,1,5.63066,-0.119022,-11.066,5.63192,4,1,0,0.0726895,1
1207,968507920,2024-02-02 11:52:16.968507920,1706854936968507920,1,5.66729,-0.128178,-11.2217,5.66874,1,1,0,0.995915,1
1207,968507920,2024-02-02 11:52:16.968507920,1706854936968507920,1,5.66729,-0.128178,-11.2217,5.66874,2,1,0,0.998963,1
1207,968507920,2024-02-02 11:52:16.968507920,1706854936968507920,1,5.66729,-0.128178,-11.2217,5.66874,3,1,0,0.0140522,1
1208,41506980,2024-02-02 11:52:16.41506980,1706854936041506980,1,5.67644,-0.128178,-11.0233,5.67789,1,1,0,0.986762,1
1208,41506980,2024-02-02 11:52:16.41506980,1706854936041506980,1,5.67644,-0.128178,-11.0233,5.67789,2,1,0,0.0912752,1
1208,41506980,2024-02-02 11:52:16.41506980,1706854936041506980,1,5.67644,-0.128178,-11.0233,5.67789,3,1,0,0.995915,1
1208,41506980,2024-02-02 11:52:16.41506980,1706854936041506980,1,5.67644,-0.128178,-11.0233,5.67789,4,1,0,0.0168021,1
1208,41506980,2024-02-02 11:52:16.41506980,1706854936041506980,1,5.67644,-0.128178,-11.0233,5.67789,5,1,0,0.0100682,1
1208,115657460,2024-02-02 11:52:16.115657460,1706854936115657460,1,5.66729,-0.119022,-10.8737,5.66854,1,1,0,0.976118,1
1208,115657460,2024-02-02 11:52:16.115657460,1706854936115657460,1,5.66729,-0.119022,-10.8737,5.66854,2,1,0,0.998963,1
1208,115657460,2024-02-02 11:52:16.115657460,1706854936115657460,1,5.66729,-0.119022,-10.8737,5.66854,3,1,0,0.104142,1
1208,115657460,2024-02-02 11:52:16.115657460,1706854936115657460,1,5.66729,-0.119022,-10.8737,5.66854,4,1,0,0.106457,1
1208,190867780,2024-02-02 11:52:16.190867780,1706854936190867780,1,5.64898,-0.100711,-11.2217,5.64987,1,1,0,0.946226,1
1208,190867780,2024-02-02 11:52:16.190867780,1706854936190867780,1,5.64898,-0.100711,-11.2217,5.64987,2,1,0,0.0978158,1
1208,190867780,2024-02-02 11:52:16.190867780,1706854936190867780,1,5.64898,-0.100711,-11.2217,5.64987,3,1,0,0.997437,1
1208,190867780,2024-02-02 11:52:16.190867780,1706854936190867780,1,5.64898,-0.100711,-11.2217,5.64987,4,1,0,0.0973617,1
1208,265634440,2024-02-02 11:52:16.265634440,1706854936265634440,0,12.479,-2.57271,-12.4088,12.7415,1,1,0,0.130766,0.75
1208,265634440,2024-02-02 11:52:16.265634440,1706854936265634440,1,5.6856,-0.0824,-10.8921,5.6862,2,1,0,0.951753,1
1208,265634440,2024-02-02 11:52:16.265634440,1706854936265634440,1,5.6856,-0.0824,-10.8921,5.6862,3,1,0,0.998963,1
1208,339301560,2024-02-02 11:52:16.339301560,1706854936339301560,0,12.479,-2.57271,-11.594,12.7415,1,1,0,0.485211,0.51
1208,339301560,2024-02-02 11:52:16.339301560,1706854936339301560,1,5.768,-0.0549333,-10.7395,5.76826,2,1,0,0.944058,1
1208,339301560,2024-02-02 11:52:16.339301560,1706854936339301560,1,5.768,-0.0549333,-10.7395,5.76826,3,1,0,0.0943022,1
1208,339301560,2024-02-02 11:52:16.339301560,1706854936339301560,1,5.768,-0.0549333,-10.7395,5.76826,4,1,0,0.997438,1
1208,339301560,2024-02-02 11:52:16.339301560,1706854936339301560,1,5.768,-0.0549333,-10.7395,5.76826,5,1,0,0.0621486,1
1208,339301560,2024-02-02 11:52:16.339301560,1706854936339301560,1,5.768,-0.0549333,-10.7395,5.76826,6,1,0,0.0445153,1
1208,413707180,2024-02-02 11:52:16.413707180,1706854936413707180,1,5.78631,-0.0732444,-11.359,5.78677,1,1,0,0.925866,1
1208,413707180,2024-02-02 11:52:16.413707180,1706854936413707180,1,5.78631,-0.0732444,-11.359,5.78677,2,1,0,0.997438,1
1208,413707180,2024-02-02 11:52:16.413707180,1706854936413707180,1,5.78631,-0.0732444,-11.359,5.78677,3,1,0,0.0431485,1
1208,487892400,2024-02-02 11:52:16.487892400,1706854936487892400,0,10.831,-2.52693,-7.93786,11.1219,1,1,0,0.0745709,0.26
1208,487892400,2024-02-02 11:52:16.487892400,1706854936487892400,1,5.8504,-0.119022,-11.7008,5.85161,2,1,0,0.997437,1
1208,487892400,2024-02-02 11:52:16.487892400,1706854936487892400,1,5.8504,-0.119022,-11.7008,5.85161,3,1,0,0.997437,1
1208,562225080,2024-02-02 11:52:16.562225080,1706854936562225080,1,5.86871,-0.109867,-11.3102,5.86974,1,1,0,0.995915,1
1208,562225080,2024-02-02 11:52:16.562225080,1706854936562225080,1,5.86871,-0.109867,-11.3102,5.86974,2,1,0,0.997438,1
1208,562225080,2024-02-02 11:52:16.562225080,1706854936562225080,1,5.86871,-0.109867,-11.3102,5.86974,3,1,0,0.13257,1
1208,562225080,2024-02-02 11:52:16.562225080,1706854936562225080,1,5.86871,-0.109867,-11.3102,5.86974,4,1,0,0.0103383,1
1208,637851020,2024-02-02 11:52:16.637851020,1706854936637851020,0,10.8219,-2.51778,-7.94702,11.1109,1,1,0,0.089133,0.26
1208,637851020,2024-02-02 11:52:16.637851020,1706854936637851020,1,5.9328,-0.0640889,-11.2278,5.93314,2,1,0,0.997438,1
1208,637851020,2024-02-02 11:52:16.637851020,1706854936637851020,1,5.9328,-0.0640889,-11.2278,5.93314,3,1,0,0.998963,1
1208,711799920,2024-02-02 11:52:16.711799920,1706854936711799920,1,5.92364,-0.0732444,-11.5818,5.9241,1,1,0,0.995915,1
1208,711799920,2024-02-02 11:52:16.711799920,1706854936711799920,1,5.92364,-0.0732444,-11.5818,5.9241,2,1,0,0.998963,1
1208,785284220,2024-02-02 11:52:16.785284220,1706854936785284220,1,5.94195,-0.0732444,-11.5268,5.9424,1,1,0,0.995915,1
1208,785284220,2024-02-02 11:52:16.785284220,1706854936785284220,1,5.94195,-0.0732444,-11.5268,5.9424,2,1,0,0.997438,1
1208,785284220,2024-02-02 11:52:16.785284220,1706854936785284220,1,5.94195,-0.0732444,-11.5268,5.9424,3,1,0,0.0883926,1
1208,785284220,2024-02-02 11:52:16.785284220,1706854936785284220,1,5.94195,-0.0732444,-11.5268,5.9424,4,1,0,0.087559,1
1208,785284220,2024-02-02 11:52:16.785284220,1706854936785284220,1,5.94195,-0.0732444,-11.5268,5.9424,5,1,0,0.176725,1
1208,861250480,2024-02-02 11:52:17.861250480,1706854937861250480,1,5.9328,-0.109867,-11.2033,5.93382,1,1,0,0.997438,1
1208,861250480,2024-02-02 11:52:17.861250480,1706854937861250480,1,5.9328,-0.109867,-11.2033,5.93382,2,1,0,0.995915,1
